Diabetes Prevalence,Without Health Insurance (BRFSS),Annual Checkup,Poor Mental Health,Obesity Prevalence,Education < 9th,Education 9-12 No Diploma,High School Diploma,Associate Degree,Aged 65 and Over,Unemployed,In Poverty,Households with No Vehicle,Rural,Broadband Internet Subscription,Broadband Internet Structural Availability
9.0,15.1,69.9,16.9,34.9,1.6,5.9,32.3,8.4,20.8,1.4,8.8,2.9,0,79.1,100.0
11.8,18.9,71.2,19.7,40.5,3.9,9.1,43.0,7.2,21.9,4.5,18.4,7.6,0,76.6,100.0
12.8,31.6,69.4,16.3,38.4,18.2,5.4,32.3,4.8,15.7,2.7,11.4,5.3,0,80.7,100.0
10.5,18.8,70.3,16.7,38.6,4.6,6.0,25.9,9.3,11.6,5.6,15.0,2.4,0,88.6,100.0
12.2,23.3,71.2,18.5,40.1,8.8,10.8,30.4,8.3,17.3,3.7,14.8,5.7,0,80.3,100.0
12.1,25.0,69.6,16.9,38.6,4.7,12.4,36.1,4.7,13.6,3.9,13.1,1.2,0,80.0,100.0
9.2,15.0,69.7,17.3,35.7,3.2,4.8,34.3,7.5,22.2,1.0,10.3,3.1,0,81.5,100.0
16.7,38.2,69.3,20.0,43.3,22.9,9.8,33.3,8.5,16.2,5.1,27.1,7.5,1,73.4,100.0
10.8,21.5,69.2,18.1,36.8,8.3,7.9,33.4,6.1,26.6,1.5,14.0,3.1,0,73.0,100.0
11.0,20.1,69.6,18.2,36.9,7.9,6.3,31.8,7.2,26.4,3.6,17.7,6.0,0,77.8,100.0
8.7,12.8,69.9,13.6,26.7,3.2,2.9,14.7,7.4,10.9,3.0,6.5,2.8,0,95.1,100.0
12.8,27.1,69.4,18.8,39.3,10.6,14.8,23.1,7.7,18.9,3.1,20.6,8.4,1,75.0,100.0
11.6,23.6,70.1,17.3,38.2,7.4,8.2,35.8,6.0,21.8,2.5,8.9,5.8,0,75.1,100.0
9.0,16.4,71.5,15.2,31.3,2.6,3.6,23.9,7.0,18.1,2.2,6.7,2.5,0,93.0,100.0
10.6,21.8,69.8,17.3,37.4,6.9,7.5,32.2,8.8,23.5,4.5,13.4,4.5,0,77.9,100.0
11.6,27.5,68.4,17.3,37.3,13.9,10.8,37.7,4.2,25.1,0.4,13.7,3.6,0,76.1,100.0
10.1,18.8,70.0,17.6,35.4,5.5,6.6,31.8,8.6,18.3,2.4,14.1,3.8,0,78.2,100.0
11.5,18.9,73.0,17.4,42.2,4.2,6.7,28.8,10.7,10.3,2.6,10.8,4.7,0,88.0,100.0
13.6,24.3,70.5,19.6,41.0,4.6,10.0,28.2,6.5,17.9,2.5,23.0,7.6,1,75.1,100.0
12.1,30.4,69.2,15.9,38.0,16.3,8.2,37.4,5.9,14.3,2.1,5.4,9.2,0,74.5,100.0
11.8,29.5,68.8,15.4,38.5,2.3,18.0,38.2,2.2,21.5,1.0,7.3,1.8,0,66.9,100.0
14.3,33.0,69.6,18.2,41.3,10.5,12.3,37.3,5.5,18.3,2.9,23.4,8.1,0,81.2,100.0
16.8,40.4,68.2,18.6,42.5,29.5,6.8,39.1,0.1,21.7,6.4,28.1,9.3,1,51.7,100.0
14.2,31.7,68.8,18.9,40.1,22.1,7.6,31.2,2.9,10.5,1.9,15.0,3.5,0,80.1,100.0
12.1,24.6,71.0,16.2,35.1,10.4,8.9,22.6,6.1,10.8,3.5,14.2,6.6,0,86.8,100.0
15.8,36.6,68.7,18.6,41.0,14.0,15.2,33.1,5.8,14.3,4.0,22.5,8.4,0,79.7,100.0
12.4,26.7,69.8,17.6,39.3,7.8,9.1,40.8,8.5,19.4,3.1,16.1,6.7,0,67.4,100.0
14.8,36.9,69.3,17.3,42.6,15.2,10.5,40.4,4.2,12.6,2.4,15.0,3.4,0,76.9,100.0
10.6,17.6,70.2,18.4,37.7,3.5,9.2,31.9,9.7,19.3,2.5,15.9,3.8,0,73.9,100.0
9.1,14.0,72.4,14.3,31.6,3.1,3.7,16.9,7.8,10.4,3.0,7.2,2.8,0,94.3,100.0
12.1,25.5,69.2,16.9,39.0,6.3,9.9,32.8,10.3,24.9,4.1,14.9,7.6,1,82.0,100.0
20.5,46.5,69.7,19.9,45.7,23.4,8.0,32.5,2.7,17.0,2.5,46.5,16.7,0,65.0,100.0
10.6,18.6,69.8,18.5,37.4,3.6,10.5,32.1,7.3,22.7,0.0,13.1,2.8,1,68.8,100.0
16.4,40.3,68.9,17.0,42.0,15.8,11.8,33.4,5.8,16.8,5.5,23.6,11.3,0,68.6,100.0
11.3,20.6,69.8,18.8,37.8,6.6,8.4,29.1,9.2,21.7,2.9,18.7,6.2,0,77.2,100.0
13.0,30.9,70.0,16.5,38.5,10.3,13.4,29.8,7.8,9.4,4.2,14.1,5.0,0,85.1,100.0
14.7,34.5,69.1,18.2,40.1,12.2,9.4,21.8,7.2,28.2,0.0,13.1,0.0,1,48.4,100.0
14.4,33.0,69.8,16.5,37.6,11.9,8.3,23.8,9.0,12.2,4.1,19.3,6.6,0,84.6,100.0
10.2,18.8,71.9,16.2,37.4,5.3,7.2,27.2,8.6,12.7,2.7,8.2,2.8,0,90.8,100.0
10.7,18.9,69.3,17.7,36.7,5.5,6.9,27.8,7.0,13.9,3.4,16.9,4.8,0,86.9,100.0
13.9,25.4,71.4,19.7,42.9,7.1,13.4,33.5,7.6,18.4,3.7,22.9,12.0,0,66.7,100.0
10.6,19.2,69.6,18.0,39.0,5.2,8.9,35.1,6.5,18.4,2.6,12.8,4.1,0,76.9,100.0
10.0,19.5,70.3,16.9,36.3,5.1,6.4,38.8,6.9,25.3,1.9,9.8,4.6,0,70.7,100.0
10.6,20.8,69.9,16.9,37.2,8.9,4.7,34.9,11.1,22.8,2.4,11.0,4.7,0,75.0,100.0
12.7,31.0,69.1,17.0,39.9,13.1,13.3,29.6,8.3,18.5,2.6,13.3,8.4,0,76.5,100.0
12.9,23.9,70.3,20.4,39.6,10.1,14.2,23.4,11.7,34.9,5.6,12.3,10.6,0,58.2,100.0
10.7,15.6,72.6,13.4,30.0,4.9,4.1,17.9,7.2,11.3,3.7,7.2,2.9,0,94.2,100.0
8.9,15.7,69.4,16.3,33.2,4.1,5.6,27.5,7.9,21.7,4.0,8.7,2.1,0,85.8,100.0
11.5,20.9,69.5,18.1,38.4,6.2,11.2,33.4,8.3,19.5,1.3,13.3,3.2,0,70.4,100.0
16.2,41.6,68.2,16.9,42.2,17.9,16.6,37.7,5.6,12.2,2.4,25.0,8.6,0,66.1,100.0
12.4,30.2,67.7,18.3,37.4,27.8,10.6,32.6,4.6,8.6,2.0,14.0,4.6,0,79.1,100.0
10.3,17.8,68.9,15.6,34.2,3.9,6.2,24.3,9.1,14.4,3.6,10.8,5.2,0,90.6,100.0
12.7,33.1,67.6,16.1,38.2,17.0,16.8,32.4,1.6,15.9,2.5,13.8,4.6,0,84.7,100.0
9.1,18.1,69.7,15.8,34.4,5.8,4.6,26.4,7.6,28.8,2.7,11.2,4.3,0,86.2,100.0
11.0,23.4,69.3,16.5,36.6,16.8,7.7,18.3,3.7,11.7,0.0,12.4,1.3,1,83.2,100.0
11.2,23.1,69.4,17.1,37.9,10.0,6.3,28.7,10.6,23.0,2.0,10.8,8.5,0,71.1,100.0
13.2,31.1,69.2,18.0,39.8,10.2,13.4,43.0,5.7,16.7,0.5,13.9,7.4,0,79.1,100.0
12.2,25.1,68.6,18.1,39.7,8.4,10.5,33.2,8.7,15.6,2.9,16.3,3.7,0,79.5,100.0
9.7,16.9,70.9,17.5,37.2,4.0,5.7,30.1,11.2,17.6,2.5,12.0,4.1,0,82.2,100.0
11.9,20.2,72.1,18.2,39.6,5.7,8.4,28.1,8.7,15.3,2.3,17.3,5.6,0,85.1,100.0
12.3,23.7,69.5,18.0,41.3,6.8,11.6,33.6,6.8,17.7,2.4,16.7,3.7,0,77.6,100.0
10.6,20.8,71.0,15.8,37.6,4.5,6.2,30.3,9.2,13.9,2.8,9.2,2.6,0,89.7,100.0
14.0,32.2,69.3,17.3,41.4,13.4,11.4,32.0,6.1,13.2,2.7,17.0,4.0,0,77.9,100.0
13.1,26.5,70.5,18.3,40.3,7.8,9.6,33.0,8.5,22.6,5.6,17.3,3.4,1,68.0,100.0
11.1,20.0,69.6,18.9,37.0,4.3,8.8,35.7,7.3,24.6,1.9,21.0,4.0,0,76.9,100.0
12.6,29.9,68.8,17.7,39.1,16.3,10.9,28.4,4.9,16.1,7.0,9.3,5.2,0,79.6,100.0
10.8,21.4,69.9,17.7,37.7,5.2,9.3,36.9,6.6,20.1,1.7,11.5,4.2,1,72.7,100.0
10.7,16.7,72.4,18.2,35.7,3.3,8.2,39.4,8.7,16.9,2.4,11.6,5.1,0,84.2,100.0
12.2,24.9,70.8,16.0,36.5,10.3,7.8,22.8,7.1,10.6,4.4,15.6,6.4,0,88.4,100.0
11.5,18.7,71.3,18.1,38.6,3.7,8.3,32.8,8.2,17.2,3.8,17.0,6.1,0,74.9,100.0
9.5,19.9,68.9,14.8,35.1,5.3,8.8,35.5,4.5,14.4,0.4,5.6,1.5,0,87.7,100.0
12.4,26.7,68.9,18.4,38.6,9.6,11.6,38.3,5.3,22.4,3.6,12.4,4.8,0,76.1,100.0
10.6,20.4,67.6,15.8,30.2,4.2,5.3,22.6,6.3,11.1,3.8,13.6,3.1,0,89.3,100.0
9.6,20.7,69.8,16.2,35.4,8.3,6.2,35.7,8.0,16.9,4.1,6.2,5.2,0,82.9,100.0
11.3,19.9,70.2,19.0,37.3,4.6,10.6,33.6,7.7,22.1,3.2,17.0,5.1,0,79.1,100.0
18.0,43.6,67.0,17.6,44.5,19.4,13.2,24.3,5.3,11.0,4.6,28.1,6.0,0,76.4,100.0
10.8,20.7,70.2,17.8,38.1,6.0,8.6,34.4,9.8,20.2,3.3,12.3,5.8,0,83.7,100.0
12.8,28.7,68.9,17.8,38.5,11.0,12.4,26.4,9.6,14.4,3.5,15.8,6.6,0,78.5,100.0
8.8,15.1,69.8,16.4,33.2,3.1,4.9,28.1,7.8,24.8,3.5,8.6,2.3,0,89.1,100.0
10.8,19.9,69.2,18.3,38.0,4.8,9.0,34.8,8.1,18.1,2.8,12.5,3.1,0,85.6,100.0
13.7,23.9,69.7,19.3,38.8,6.6,13.8,36.6,7.7,21.6,1.9,19.0,8.6,0,69.5,100.0
13.0,28.1,69.0,17.1,39.6,8.6,10.9,33.9,6.8,12.7,2.9,16.0,5.0,0,82.6,100.0
18.2,46.3,68.0,19.4,44.4,30.2,20.2,22.9,4.1,14.1,2.1,27.8,12.3,0,61.7,100.0
10.8,19.3,71.3,17.9,40.5,4.3,8.4,35.0,7.0,15.8,3.3,13.6,5.2,0,84.5,100.0
10.7,20.7,70.0,17.5,37.1,5.3,8.5,33.0,10.2,16.8,4.5,12.6,3.9,0,84.6,100.0
10.4,19.7,69.5,17.1,36.4,5.5,5.8,26.3,9.6,17.4,4.0,15.0,5.8,0,59.5,100.0
11.5,23.1,68.3,18.4,38.4,5.9,12.5,38.2,5.9,17.3,3.1,15.5,11.9,0,78.7,100.0
11.3,23.7,69.9,17.5,37.0,8.2,11.3,33.1,7.3,18.0,2.4,12.5,5.5,0,84.0,100.0
12.8,21.2,70.6,20.3,39.5,3.7,11.8,43.8,6.7,20.1,7.3,24.2,5.7,0,77.2,100.0
13.2,24.5,70.3,18.4,39.6,8.0,5.4,17.9,6.8,36.9,0.0,22.0,3.4,1,70.1,100.0
13.6,23.1,70.1,17.6,38.8,7.2,7.9,32.0,8.5,14.3,3.1,18.2,7.3,0,83.9,100.0
17.7,43.4,69.0,17.6,43.3,13.4,13.8,36.5,3.1,12.9,2.8,30.0,7.0,0,59.9,100.0
15.3,36.4,69.6,17.0,42.4,8.0,13.1,37.5,6.1,15.5,2.4,21.2,7.2,0,67.2,100.0
10.4,19.8,70.9,17.0,35.6,4.8,8.9,35.3,7.3,13.9,2.1,10.4,2.3,0,89.6,100.0
12.5,26.4,69.0,17.3,39.1,4.8,14.5,38.8,7.2,15.4,2.1,12.4,3.7,0,81.9,100.0
13.8,32.3,69.4,16.9,40.4,11.2,13.7,37.0,4.9,14.1,1.4,18.2,6.7,0,74.3,100.0
10.6,19.8,70.4,16.8,36.6,5.1,8.5,29.7,9.2,11.5,3.3,10.0,2.8,0,86.2,100.0
8.4,14.9,70.1,14.8,32.4,4.0,2.7,14.7,8.2,18.8,2.6,4.8,2.0,0,92.6,100.0
15.7,35.6,69.4,17.8,43.1,56.3,25.2,14.6,0.0,29.0,0.0,1.8,0.0,1,52.1,100.0
9.2,16.8,69.6,15.7,33.9,7.9,3.2,23.8,3.0,33.9,0.2,13.0,3.3,1,81.9,100.0
10.3,19.9,70.4,16.7,34.7,3.6,6.3,28.6,7.7,27.2,2.0,11.6,4.2,0,88.8,100.0
10.9,21.1,69.8,17.5,36.6,4.9,9.4,28.8,4.6,28.4,1.3,13.9,4.2,0,79.1,100.0
13.3,26.2,69.7,20.1,40.0,18.7,4.8,35.5,0.0,7.4,2.9,29.3,0.0,1,97.6,100.0
14.4,32.9,69.1,16.6,40.8,7.4,7.5,25.7,6.5,24.9,0.7,18.2,5.4,0,61.9,100.0
15.1,32.4,70.6,16.8,40.4,9.7,9.7,32.9,5.4,13.0,3.1,28.6,5.7,0,79.9,100.0
12.3,25.4,69.8,18.3,38.6,10.6,8.4,31.2,6.4,18.4,2.1,9.8,2.3,1,79.7,100.0
15.5,42.4,68.0,16.3,41.4,9.9,21.3,45.1,2.7,15.0,0.7,22.9,2.1,0,75.7,100.0
11.1,18.1,70.7,18.8,37.7,4.2,8.3,34.3,10.0,19.0,2.0,16.9,6.9,0,73.1,100.0
14.4,33.0,69.7,18.3,40.4,13.3,10.4,35.9,8.2,16.9,1.8,18.3,5.8,0,73.2,100.0
10.3,18.5,70.5,17.6,39.1,3.2,5.4,31.0,12.5,20.2,3.5,9.2,4.9,0,84.5,100.0
10.5,20.1,70.3,17.8,36.7,7.7,6.0,39.6,7.6,23.4,1.9,9.4,4.3,0,78.3,100.0
11.6,22.5,70.4,18.0,37.9,6.7,6.2,40.3,7.4,19.5,1.6,11.8,4.8,0,81.0,100.0
11.4,21.2,69.6,18.9,38.1,6.9,9.7,36.1,5.4,24.2,3.2,18.3,3.1,0,72.2,100.0
12.6,26.4,68.9,18.9,41.1,9.1,12.9,38.9,5.8,12.6,4.2,15.0,4.6,0,87.0,100.0
12.7,23.7,69.9,18.5,39.5,6.2,9.3,34.9,8.2,19.2,2.1,19.1,4.4,0,68.2,100.0
10.5,22.3,69.6,16.4,36.9,7.3,6.8,29.9,7.7,15.9,3.9,11.4,3.7,1,83.3,100.0
13.5,29.5,69.2,18.3,40.0,8.4,15.0,31.8,4.5,19.3,1.6,19.0,4.1,0,66.7,100.0
9.3,16.7,70.3,16.9,35.0,2.6,8.3,26.4,6.7,36.4,2.0,9.1,3.1,0,86.2,100.0
7.8,22.3,58.5,13.5,32.4,0.0,5.8,17.3,48.1,31.3,0.0,1.2,3.0,0,97.0,100.0
12.3,21.4,71.7,17.8,40.0,5.1,7.0,25.9,7.1,12.4,2.9,17.7,5.8,0,84.4,100.0
13.3,27.7,69.9,17.9,40.3,7.4,13.6,28.5,6.5,15.9,2.1,15.9,4.8,0,83.5,100.0
12.1,24.8,70.0,17.6,39.1,5.5,16.2,39.3,6.1,15.1,3.3,12.6,6.6,0,76.6,100.0
12.3,19.0,71.2,19.6,39.8,3.0,10.0,39.8,9.1,26.3,5.6,18.3,6.3,0,73.6,100.0
11.2,25.5,69.6,16.5,36.3,11.6,7.7,33.4,3.2,11.6,3.7,13.3,0.0,0,73.6,100.0
8.9,18.5,69.5,15.6,33.5,8.4,9.2,20.4,6.3,29.5,1.9,4.9,3.6,1,81.1,100.0
13.4,27.8,70.8,17.9,40.6,11.1,7.5,29.6,7.1,16.8,3.5,20.0,6.4,0,70.2,100.0
17.5,43.4,69.0,17.3,43.1,20.5,15.9,26.3,6.0,11.6,4.0,25.0,6.6,0,68.4,100.0
11.9,25.1,69.3,18.2,38.3,8.9,10.6,33.0,7.2,22.0,4.6,15.9,6.2,0,87.7,100.0
12.0,21.1,72.6,18.0,39.2,5.5,8.1,26.9,10.7,14.4,2.9,17.8,5.6,0,84.4,100.0
13.7,27.2,70.0,17.7,40.5,4.8,5.4,46.6,5.6,13.0,1.9,12.2,4.8,1,72.6,100.0
11.5,25.6,67.1,15.7,37.7,6.2,8.0,32.1,8.5,16.8,1.7,11.9,4.4,0,83.6,100.0
11.3,24.5,69.7,16.8,37.8,7.8,10.1,25.4,7.9,34.2,4.9,18.9,2.7,1,68.4,100.0
10.6,22.8,69.6,15.5,35.5,7.0,8.5,24.2,8.4,10.1,2.3,11.1,4.0,0,87.9,100.0
11.6,22.8,70.0,17.9,37.7,6.4,7.6,41.0,8.5,20.7,3.6,16.2,4.9,0,75.6,100.0
9.9,19.4,69.6,17.3,36.1,7.3,7.4,30.9,7.3,27.3,1.3,8.5,1.0,1,80.4,100.0
12.7,28.9,69.0,17.1,39.3,7.5,10.2,43.3,6.8,15.9,0.9,9.9,2.8,0,74.5,100.0
10.0,18.3,69.8,18.4,36.2,5.0,8.6,36.7,8.1,21.3,3.8,12.4,3.9,0,76.5,100.0
9.9,17.4,71.8,15.6,34.4,4.4,6.0,23.1,7.6,13.1,3.0,8.8,3.3,0,92.5,100.0
13.0,32.4,68.6,16.9,38.0,23.0,9.9,31.2,6.5,11.2,1.3,11.7,7.8,0,83.8,100.0
11.7,18.9,71.9,18.7,39.7,4.4,5.7,42.0,6.7,21.4,3.2,14.6,5.9,0,80.9,100.0
10.0,19.4,69.7,17.2,36.2,4.6,8.8,29.2,8.1,27.4,2.3,7.2,3.1,1,69.4,100.0
12.4,21.0,72.1,18.8,41.9,7.2,7.5,30.5,5.6,14.8,4.4,23.1,6.2,0,83.0,100.0
12.5,24.2,69.8,18.3,39.2,9.5,10.4,30.0,8.3,16.8,3.1,14.1,5.1,0,80.7,100.0
13.2,21.9,70.6,20.8,42.1,4.8,13.1,43.1,7.3,20.8,5.3,24.0,8.4,0,79.4,100.0
13.4,27.7,69.8,18.5,39.2,6.5,11.2,33.0,8.2,18.3,4.7,16.2,7.9,0,75.5,100.0
12.8,28.6,71.1,17.2,40.5,6.8,9.1,29.4,8.7,14.5,3.7,17.2,6.8,0,85.5,100.0
12.3,29.4,69.1,17.1,39.0,13.0,10.3,33.5,6.3,10.5,1.3,12.0,2.9,0,83.1,100.0
10.2,18.6,69.1,17.5,36.6,7.2,5.3,31.3,10.1,12.2,0.9,12.2,2.9,1,84.1,100.0
10.8,17.6,70.7,18.9,37.5,2.4,8.6,36.1,10.9,15.6,3.3,12.0,5.0,0,88.7,100.0
10.7,20.6,70.0,18.3,39.3,5.4,7.8,36.5,8.8,19.6,4.0,13.9,4.9,0,85.4,100.0
11.0,18.6,70.7,18.8,40.6,4.8,12.5,30.2,9.4,19.7,1.5,13.6,4.2,0,81.9,100.0
9.0,15.4,70.9,16.6,37.1,3.8,6.5,27.3,10.6,15.4,2.7,7.8,2.5,0,89.9,100.0
13.1,32.4,69.0,16.6,39.4,18.1,8.6,26.3,10.5,14.5,1.5,10.9,2.5,0,84.9,100.0
15.3,35.5,68.6,17.0,41.1,12.2,12.8,37.7,4.3,12.6,0.7,21.9,9.4,0,73.0,100.0
11.8,22.5,69.3,18.5,41.5,6.7,12.9,37.4,6.4,18.5,4.7,15.9,4.4,0,80.6,100.0
13.8,28.6,71.5,18.7,39.9,11.8,11.7,31.5,7.7,12.6,2.1,20.5,8.6,0,81.2,100.0
19.8,45.8,69.1,20.0,44.3,41.2,6.7,12.9,8.2,21.4,4.5,33.9,10.0,0,63.5,100.0
9.7,17.7,69.3,18.1,36.1,6.7,6.9,36.5,6.7,23.8,2.1,11.6,3.7,0,81.2,100.0
9.5,16.6,69.7,16.2,40.1,1.9,4.4,23.6,9.9,15.1,2.1,9.7,2.9,0,90.6,100.0
12.5,30.6,69.6,15.2,39.5,4.1,10.7,43.3,7.1,9.9,4.4,8.2,1.1,0,83.0,100.0
13.2,25.5,69.9,19.1,39.7,6.3,4.4,38.0,10.5,32.2,0.6,26.1,5.9,1,70.0,100.0
12.1,19.3,70.4,19.5,38.9,4.3,7.9,41.3,7.7,24.7,2.1,21.4,3.3,0,71.5,100.0
16.2,38.5,68.5,16.8,42.7,14.8,14.7,38.4,5.5,12.2,3.9,17.4,5.9,0,68.5,100.0
13.4,29.8,69.2,17.8,40.9,6.5,12.3,40.6,7.7,22.3,2.9,15.5,9.9,0,71.7,100.0
9.0,15.4,69.7,16.7,34.9,0.0,6.4,33.8,12.7,24.6,0.0,11.8,6.8,1,77.1,100.0
12.2,22.4,71.0,18.2,40.0,5.1,10.0,38.3,7.8,19.9,5.3,15.8,7.9,0,78.9,100.0
8.4,13.7,71.8,14.5,32.4,2.6,3.8,18.0,9.5,12.2,2.5,3.9,1.5,0,95.8,100.0
11.6,24.4,69.3,17.5,38.0,9.0,7.8,35.5,6.9,20.7,1.2,13.1,2.3,0,77.3,100.0
11.4,20.7,70.4,17.8,38.3,5.8,9.7,33.1,9.4,16.3,3.4,11.7,3.8,0,70.0,100.0
11.4,18.4,70.6,19.8,37.7,3.7,9.9,35.1,8.7,30.2,4.2,19.5,4.8,0,79.9,100.0
13.5,22.8,71.1,20.6,40.5,6.1,12.9,43.2,4.3,27.5,5.2,25.1,9.8,0,74.6,100.0
11.7,21.5,70.1,19.0,38.1,5.6,9.9,39.1,4.6,21.7,3.8,17.0,2.5,0,78.7,100.0
13.3,29.5,67.1,17.3,42.0,8.4,9.9,32.2,8.1,14.8,2.5,15.7,6.3,0,76.9,100.0
11.7,26.1,69.1,17.9,38.1,9.2,9.2,38.3,5.4,23.5,1.6,11.0,3.3,0,81.0,100.0
11.7,27.1,69.2,16.4,37.6,7.9,7.2,28.3,5.8,22.7,9.3,11.7,2.8,1,67.2,100.0
12.5,26.8,69.3,17.4,37.5,9.6,9.4,32.8,7.9,15.0,1.5,13.2,2.9,0,78.9,100.0
9.0,15.4,69.9,16.9,34.1,2.8,6.6,22.2,6.1,19.8,4.5,10.6,5.3,1,86.1,100.0
13.2,24.0,70.8,19.7,40.7,8.3,11.1,35.4,5.7,17.3,3.3,23.6,6.9,0,75.0,100.0
11.4,27.5,68.9,17.0,36.9,16.0,12.4,22.2,7.5,16.5,1.1,11.6,2.7,1,80.5,100.0
11.3,18.5,71.4,17.2,36.1,5.3,7.1,24.1,10.0,16.5,3.0,13.6,3.9,0,86.3,100.0
9.4,17.8,69.5,16.7,35.1,2.7,8.0,32.7,6.2,18.8,3.2,10.8,2.7,0,83.6,100.0
19.7,47.6,69.3,19.0,44.2,26.3,14.9,26.5,3.4,11.4,7.0,32.6,10.7,0,64.7,100.0
10.7,21.8,68.8,17.4,36.5,6.9,8.3,34.4,6.6,19.2,3.6,15.0,8.1,0,82.4,100.0
10.2,21.3,69.7,15.9,36.6,3.5,4.1,46.6,2.0,11.6,0.0,4.5,1.0,1,85.6,100.0
10.7,20.9,69.7,17.9,37.0,6.5,9.0,38.3,2.4,18.9,1.4,7.2,4.7,1,84.7,100.0
13.1,31.7,69.0,16.6,39.2,10.7,12.4,34.0,4.0,16.9,2.6,12.2,3.6,0,64.2,100.0
15.1,32.5,69.7,19.0,42.7,13.9,13.2,34.2,5.3,18.3,3.1,24.9,8.8,0,76.1,100.0
11.0,19.7,71.9,15.9,34.9,6.3,7.1,23.7,7.8,11.4,3.5,11.3,4.3,0,91.2,100.0
10.8,19.3,71.3,17.0,34.7,3.9,6.8,29.5,8.6,14.4,1.7,14.0,4.7,0,85.3,100.0
13.3,27.3,69.7,17.0,39.2,8.4,5.2,27.3,3.3,29.1,0.0,5.1,0.0,1,67.6,100.0
15.5,35.1,69.5,18.6,43.9,15.0,12.0,31.8,4.2,14.8,4.7,22.3,5.4,0,78.7,100.0
10.4,18.2,69.7,18.2,36.7,5.0,4.0,35.0,7.7,25.1,3.7,18.0,3.7,1,80.9,100.0
13.2,28.9,69.9,18.2,40.2,11.5,9.3,37.3,7.9,14.0,3.1,16.9,4.7,0,79.1,100.0
10.9,22.0,70.0,16.5,37.5,5.6,7.0,29.5,7.3,15.4,2.3,11.8,5.5,0,82.1,100.0
9.3,16.0,68.8,14.5,28.0,5.3,4.1,15.7,5.5,10.0,3.1,11.2,5.3,0,91.9,100.0
11.7,20.7,69.6,19.7,39.2,5.2,10.9,39.0,5.9,25.9,3.9,16.8,10.6,0,75.9,100.0
11.7,22.0,69.4,19.0,40.0,6.0,12.6,39.4,4.2,21.8,7.1,19.1,5.9,0,79.1,100.0
11.1,18.7,68.6,19.2,36.3,4.7,9.8,33.9,8.8,18.1,2.7,15.5,4.3,0,84.9,100.0
12.9,30.1,68.9,17.3,39.6,13.5,10.5,36.5,6.7,14.8,3.0,16.9,7.9,1,64.2,100.0
14.3,34.3,69.5,17.1,40.1,13.3,11.9,29.5,8.6,16.2,2.9,19.2,7.6,0,73.0,100.0
15.9,37.4,68.7,17.1,40.6,18.0,11.1,25.7,7.9,13.9,2.5,17.1,4.6,0,69.4,100.0
10.3,18.3,70.4,18.3,35.6,4.8,9.1,32.2,8.7,20.1,2.0,12.1,2.9,0,79.3,100.0
12.4,26.2,69.6,17.5,41.2,6.8,9.6,30.6,10.1,16.0,2.9,16.2,6.1,0,74.0,100.0
13.2,21.8,70.7,17.9,38.5,5.6,8.5,39.0,6.4,13.2,2.1,20.6,6.5,0,83.3,100.0
11.3,20.7,71.6,16.5,37.7,5.9,6.5,30.6,5.0,11.7,2.7,12.4,3.1,0,80.7,100.0
13.4,30.9,69.2,17.5,39.9,10.4,10.8,35.2,6.4,13.6,3.7,13.7,4.4,0,76.1,100.0
10.4,17.7,71.9,17.1,37.0,4.4,6.5,32.1,8.0,21.6,2.9,9.8,5.1,0,80.3,100.0
16.8,40.4,70.2,16.8,44.3,16.9,14.3,23.6,7.6,9.4,3.6,22.9,5.9,0,77.0,100.0
12.7,26.7,70.6,17.6,39.1,8.4,11.0,29.1,9.6,16.9,3.6,14.5,7.3,0,77.7,100.0
11.8,23.7,69.1,18.9,39.0,8.8,9.9,33.9,7.3,19.7,2.4,17.4,6.8,1,79.2,100.0
11.6,19.6,71.5,18.1,36.9,4.4,7.5,32.9,8.5,14.6,2.7,16.6,6.8,0,83.4,100.0
14.0,27.4,69.5,19.6,40.9,8.8,12.6,33.1,6.7,17.8,5.3,18.1,3.8,0,72.9,100.0
18.1,45.0,68.5,17.8,45.3,17.5,13.9,37.9,4.7,13.8,4.3,26.0,4.9,0,67.7,100.0
8.8,14.3,72.3,14.6,32.0,2.9,3.1,18.7,8.8,12.2,3.2,6.3,2.3,0,94.4,100.0
10.6,21.9,69.3,16.1,36.1,5.1,5.5,32.8,8.4,15.8,2.4,9.8,2.5,0,87.1,100.0
12.7,31.8,68.5,16.8,39.2,12.9,15.4,30.2,6.6,12.0,1.3,12.2,3.0,0,83.3,100.0
9.9,19.4,69.6,17.5,36.5,5.8,8.3,33.9,8.4,15.0,3.0,10.0,2.0,0,85.1,100.0
10.2,18.2,70.2,18.0,38.0,5.2,8.6,32.2,7.4,26.5,2.2,13.6,4.9,0,81.3,100.0
12.8,32.7,68.8,16.7,39.0,18.2,8.9,29.6,5.3,9.0,2.3,11.3,1.1,0,89.0,100.0
10.2,19.2,69.7,17.6,36.1,5.0,8.3,31.5,5.7,20.4,1.9,14.2,4.7,0,82.9,100.0
18.8,45.6,68.9,18.4,43.8,17.2,14.6,32.7,5.6,13.3,4.6,35.2,9.7,0,60.0,100.0
19.0,44.1,69.0,18.2,45.0,13.8,10.6,31.3,8.2,14.8,2.1,29.7,3.7,0,75.5,100.0
8.5,10.4,68.2,16.2,32.9,2.4,6.9,27.5,12.2,14.2,3.2,5.7,2.3,0,82.4,100.0
